record_id,date_id,plant_id,machine_id,shift_id,product_id,planned_qty,produced_qty,defective_qty,downtime_minutes,energy_consumed_kwh,failure_event,machine_wear_index
21232,20260224,P05,M038,S1,PR04,281.9,271.5,3,11.2,61.74,False,0.0657
21233,20260224,P05,M038,S2,PR03,274.4,271.1,3,7.3,63.2,False,0.0657
21234,20260224,P05,M038,S3,PR02,288.9,272.9,3,17.4,53.18,False,0.0657
21235,20260224,P05,M039,S1,PR02,491.1,467.0,11,16.4,26.71,False,0.1188
21236,20260224,P05,M039,S2,PR05,471.5,419.9,9,39.5,27.3,False,0.1188
21237,20260224,P05,M039,S3,PR01,487.7,433.3,11,24.6,28.16,False,0.1188
21238,20260224,P05,M040,S1,PR01,153.8,149.2,3,4.8,76.15,False,0.071
21239,20260224,P05,M040,S2,PR01,157.0,103.8,2,149.8,57.77,True,0.071
21240,20260224,P05,M040,S3,PR02,165.9,151.1,3,30.4,74.88,False,0.02
21241,20260225,P01,M001,S1,PR02,454.4,428.9,4,16.8,36.41,False,0.0653
21242,20260225,P01,M001,S2,PR01,435.8,420.9,7,5.5,35.47,False,0.0653
21243,20260225,P01,M001,S3,PR02,453.7,442.4,4,16.2,36.5,False,0.0653
21244,20260225,P01,M002,S1,PR02,662.4,606.9,13,14.3,24.59,False,0.0388
21245,20260225,P01,M002,S2,PR01,737.4,748.0,16,1.9,26.59,False,0.0388
21246,20260225,P01,M002,S3,PR03,692.4,667.9,14,14.4,22.76,False,0.0388
21247,20260225,P01,M003,S1,PR04,376.1,368.5,4,11.5,44.64,False,0.0904
21248,20260225,P01,M003,S2,PR03,356.6,343.5,8,7.4,52.21,False,0.0904
21249,20260225,P01,M003,S3,PR01,387.7,368.2,4,8.4,49.09,False,0.0904
21250,20260225,P01,M004,S1,PR04,201.1,184.3,2,2.3,52.88,False,0.081
21251,20260225,P01,M004,S2,PR05,182.4,165.0,3,11.8,50.36,False,0.081
21252,20260225,P01,M004,S3,PR04,190.2,184.0,2,2.1,49.89,False,0.081
21253,20260225,P01,M005,S1,PR01,460.8,456.8,8,7.3,44.3,False,0.0238
21254,20260225,P01,M005,S2,PR02,492.3,452.5,5,10.1,41.19,False,0.0238
21255,20260225,P01,M005,S3,PR01,451.3,440.0,4,3.9,45.1,False,0.0238
21256,20260225,P01,M006,S1,PR01,330.8,306.8,4,9.8,59.91,False,0.0576
21257,20260225,P01,M006,S2,PR03,324.1,297.1,5,36.1,52.72,False,0.0576
21258,20260225,P01,M006,S3,PR02,303.9,311.5,2,1.9,59.36,False,0.0576
21259,20260225,P01,M007,S1,PR03,511.4,493.1,3,7.4,29.5,False,0.044
21260,20260225,P01,M007,S2,PR05,508.2,468.9,5,24.3,26.28,False,0.044
21261,20260225,P01,M007,S3,PR05,453.4,441.4,5,2.4,29.45,False,0.044
21262,20260225,P01,M008,S1,PR05,187.7,184.6,2,6.4,79.85,False,0.1213
21263,20260225,P01,M008,S2,PR04,219.5,201.5,4,31.0,71.4,False,0.1213
21264,20260225,P01,M008,S3,PR05,190.9,190.3,3,13.2,72.76,False,0.1213
21265,20260225,P02,M009,S1,PR02,449.0,429.7,6,0.6,39.97,False,0.1169
21266,20260225,P02,M009,S2,PR03,456.8,456.1,6,3.7,38.09,False,0.1169
21267,20260225,P02,M009,S3,PR01,454.3,426.2,6,14.6,33.75,False,0.1169
21268,20260225,P02,M010,S1,PR03,708.7,627.5,16,24.2,29.05,False,0.1899
21269,20260225,P02,M010,S2,PR01,793.0,768.8,12,4.7,27.77,False,0.1899
21270,20260225,P02,M010,S3,PR04,701.0,647.2,11,20.3,28.24,False,0.1899
21271,20260225,P02,M011,S1,PR03,305.3,263.0,5,76.0,38.24,False,0.0982
21272,20260225,P02,M011,S2,PR01,348.7,342.2,3,17.2,43.42,False,0.0982
21273,20260225,P02,M011,S3,PR04,341.0,328.0,7,14.2,40.16,False,0.0982
21274,20260225,P02,M012,S1,PR04,196.6,182.4,3,2.2,56.47,False,0.0319
21275,20260225,P02,M012,S2,PR02,185.7,185.9,2,3.2,55.51,False,0.0319
21276,20260225,P02,M012,S3,PR05,186.3,172.4,2,24.2,47.11,False,0.0319
21277,20260225,P02,M013,S1,PR02,449.4,432.9,8,10.7,42.47,False,0.0906
21278,20260225,P02,M013,S2,PR01,438.3,415.3,5,3.4,37.14,False,0.0906
21279,20260225,P02,M013,S3,PR04,458.6,383.1,8,44.7,39.03,False,0.0906
21280,20260225,P02,M014,S1,PR01,281.5,253.4,5,18.6,55.35,False,0.0911
21281,20260225,P02,M014,S2,PR04,287.2,283.6,6,14.8,61.17,False,0.0911
21282,20260225,P02,M014,S3,PR01,270.6,259.9,3,14.4,65.21,False,0.0911
21283,20260225,P02,M015,S1,PR01,424.9,398.4,4,14.6,29.19,False,0.0584
21284,20260225,P02,M015,S2,PR03,402.4,372.2,6,14.5,32.69,False,0.0584
21285,20260225,P02,M015,S3,PR01,441.8,409.2,4,8.9,34.26,False,0.0584
21286,20260225,P02,M016,S1,PR03,182.4,166.4,3,10.7,67.49,False,0.0278
21287,20260225,P02,M016,S2,PR05,179.6,179.9,4,3.6,69.33,False,0.0278
21288,20260225,P02,M016,S3,PR04,176.3,162.5,2,14.2,78.43,False,0.0278
21289,20260225,P03,M017,S1,PR02,488.5,469.1,6,31.1,31.28,False,0.0523
21290,20260225,P03,M017,S2,PR04,472.9,470.2,10,2.0,38.63,False,0.0523
21291,20260225,P03,M017,S3,PR05,454.1,441.3,9,9.2,32.58,False,0.0523
21292,20260225,P03,M018,S1,PR05,595.5,559.1,7,11.5,27.37,False,0.0676
21293,20260225,P03,M018,S2,PR02,602.5,601.8,11,10.1,26.61,False,0.0676
21294,20260225,P03,M018,S3,PR03,631.3,590.0,12,1.4,29.89,False,0.0676
21295,20260225,P03,M019,S1,PR01,326.1,308.8,4,4.8,40.55,False,0.0321
21296,20260225,P03,M019,S2,PR03,315.0,307.5,4,1.1,48.11,False,0.0321
21297,20260225,P03,M019,S3,PR03,332.2,334.4,5,3.2,41.58,False,0.0321
21298,20260225,P03,M020,S1,PR04,233.8,234.9,4,1.3,48.9,False,0.046
21299,20260225,P03,M020,S2,PR01,233.4,210.0,3,27.4,42.71,False,0.046
21300,20260225,P03,M020,S3,PR04,240.8,218.4,2,14.5,42.14,False,0.046
21301,20260225,P03,M021,S1,PR05,361.6,332.9,6,1.5,46.57,False,0.0226
21302,20260225,P03,M021,S2,PR03,363.8,348.8,7,5.6,39.12,False,0.0226
21303,20260225,P03,M021,S3,PR02,336.4,330.9,5,6.9,39.44,False,0.0226
21304,20260225,P03,M022,S1,PR02,310.8,285.9,3,5.8,61.52,False,0.0597
21305,20260225,P03,M022,S2,PR04,299.0,273.3,3,12.3,60.21,False,0.0597
21306,20260225,P03,M022,S3,PR03,300.5,296.5,3,4.0,65.61,False,0.0597
21307,20260225,P03,M023,S1,PR05,483.1,459.1,10,19.6,31.42,False,0.144
21308,20260225,P03,M023,S2,PR04,442.4,449.2,6,1.0,33.48,False,0.144
21309,20260225,P03,M023,S3,PR04,494.2,492.1,12,5.6,31.78,False,0.144
21310,20260225,P03,M024,S1,PR01,162.6,156.7,3,15.4,65.41,False,0.0559
21311,20260225,P03,M024,S2,PR01,158.5,144.1,3,11.0,68.56,False,0.0559
21312,20260225,P03,M024,S3,PR01,171.9,165.9,3,11.7,60.92,False,0.0559
21313,20260225,P04,M025,S1,PR04,450.3,426.3,6,29.2,33.92,False,0.0916
21314,20260225,P04,M025,S2,PR02,442.1,413.3,6,38.7,30.34,False,0.0916
21315,20260225,P04,M025,S3,PR05,452.9,455.4,7,4.7,31.84,False,0.0916
21316,20260225,P04,M026,S1,PR03,768.9,755.7,7,14.5,28.93,False,0.0482
21317,20260225,P04,M026,S2,PR02,677.1,619.4,13,9.7,29.93,False,0.0482
21318,20260225,P04,M026,S3,PR02,673.6,590.8,10,65.4,25.68,False,0.0482
21319,20260225,P04,M027,S1,PR04,333.8,324.7,4,11.1,40.85,False,0.0301
21320,20260225,P04,M027,S2,PR04,311.5,290.3,5,4.0,41.12,False,0.0301
21321,20260225,P04,M027,S3,PR04,342.4,341.5,3,13.5,47.02,False,0.0301
21322,20260225,P04,M028,S1,PR02,179.7,173.9,2,4.0,46.73,False,0.1149
21323,20260225,P04,M028,S2,PR03,198.2,201.7,3,4.7,46.29,False,0.1149
21324,20260225,P04,M028,S3,PR01,180.5,173.7,3,10.8,54.85,False,0.1149
21325,20260225,P04,M029,S1,PR05,381.6,353.8,3,12.0,42.23,False,0.0426
21326,20260225,P04,M029,S2,PR02,422.3,386.2,4,3.0,41.83,False,0.0426
21327,20260225,P04,M029,S3,PR01,389.9,329.7,4,43.0,37.15,False,0.0426
21328,20260225,P04,M030,S1,PR02,252.1,242.6,3,9.3,59.32,False,0.0377
21329,20260225,P04,M030,S2,PR01,262.7,262.3,4,13.5,57.94,False,0.0377
21330,20260225,P04,M030,S3,PR02,279.6,260.6,2,25.6,57.57,False,0.0377
21331,20260225,P04,M031,S1,PR01,422.6,396.6,7,14.8,35.64,False,0.0712
21332,20260225,P04,M031,S2,PR03,418.9,387.2,4,31.4,33.1,False,0.0712
21333,20260225,P04,M031,S3,PR01,470.9,463.1,7,3.8,31.65,False,0.0712
21334,20260225,P04,M032,S1,PR02,202.8,196.3,2,4.3,75.97,False,0.0836
21335,20260225,P04,M032,S2,PR01,174.3,164.9,2,8.8,77.51,False,0.0836
21336,20260225,P04,M032,S3,PR05,197.3,198.3,5,0.8,82.07,False,0.0836
21337,20260225,P05,M033,S1,PR03,402.7,401.9,4,4.3,39.32,False,0.0603
21338,20260225,P05,M033,S2,PR03,421.6,411.2,8,8.0,33.37,False,0.0603
21339,20260225,P05,M033,S3,PR01,452.3,445.3,5,20.2,33.29,False,0.0603
21340,20260225,P05,M034,S1,PR03,586.3,569.6,11,24.3,22.6,False,0.1389
21341,20260225,P05,M034,S2,PR03,636.0,574.1,13,15.4,24.18,False,0.1389
21342,20260225,P05,M034,S3,PR04,576.2,532.7,7,17.4,25.18,False,0.1389
21343,20260225,P05,M035,S1,PR05,363.6,344.4,6,33.3,44.5,False,0.0328
21344,20260225,P05,M035,S2,PR02,382.1,361.7,5,7.1,47.25,False,0.0328
21345,20260225,P05,M035,S3,PR03,336.3,340.3,5,3.3,46.19,False,0.0328
21346,20260225,P05,M036,S1,PR04,194.0,190.7,4,13.3,46.58,False,0.1107
21347,20260225,P05,M036,S2,PR02,185.7,180.8,4,3.2,55.52,False,0.1107
21348,20260225,P05,M036,S3,PR05,185.6,135.8,1,123.8,40.12,True,0.1107
21349,20260225,P05,M037,S1,PR03,434.4,409.6,8,6.7,43.26,False,0.0248
21350,20260225,P05,M037,S2,PR02,435.5,414.2,5,10.9,41.39,False,0.0248
21351,20260225,P05,M037,S3,PR02,456.3,447.4,4,0.9,42.72,False,0.0248
21352,20260225,P05,M038,S1,PR02,270.1,263.1,4,13.7,57.37,False,0.0676
21353,20260225,P05,M038,S2,PR04,273.7,264.3,4,12.0,53.17,False,0.0676
21354,20260225,P05,M038,S3,PR05,298.4,283.1,3,6.8,63.21,False,0.0676
21355,20260225,P05,M039,S1,PR02,473.6,451.8,9,23.6,27.18,False,0.1226
21356,20260225,P05,M039,S2,PR03,478.7,435.0,6,7.0,28.06,False,0.1226
21357,20260225,P05,M039,S3,PR01,442.4,412.9,10,33.2,30.48,False,0.1226
21358,20260225,P05,M040,S1,PR04,150.5,149.9,1,0.8,83.51,False,0.0247
21359,20260225,P05,M040,S2,PR03,150.8,149.6,1,2.6,81.14,False,0.0247
21360,20260225,P05,M040,S3,PR03,167.2,162.8,3,3.5,79.57,False,0.0247
21361,20260226,P01,M001,S1,PR02,432.1,417.5,4,8.0,34.69,False,0.0664
21362,20260226,P01,M001,S2,PR03,453.1,428.4,9,37.0,36.25,False,0.0664
21363,20260226,P01,M001,S3,PR02,448.7,430.4,8,2.3,39.11,False,0.0664
21364,20260226,P01,M002,S1,PR02,680.3,559.9,9,68.6,20.25,False,0.044
21365,20260226,P01,M002,S2,PR01,738.1,738.3,12,2.7,24.87,False,0.044
21366,20260226,P01,M002,S3,PR01,758.3,721.1,11,18.0,24.09,False,0.044
21367,20260226,P01,M003,S1,PR04,347.6,328.7,6,26.8,48.5,False,0.0937
21368,20260226,P01,M003,S2,PR01,376.4,353.8,8,1.2,50.55,False,0.0937
21369,20260226,P01,M003,S3,PR05,351.2,320.7,7,33.7,44.49,False,0.0937
21370,20260226,P01,M004,S1,PR01,187.6,178.7,3,7.6,49.46,False,0.0841
21371,20260226,P01,M004,S2,PR04,185.3,171.8,2,9.1,52.01,False,0.0841
21372,20260226,P01,M004,S3,PR05,192.0,180.2,2,42.0,48.79,False,0.0841
21373,20260226,P01,M005,S1,PR02,431.5,407.3,8,2.6,40.87,False,0.0249
21374,20260226,P01,M005,S2,PR02,442.0,407.7,6,15.8,44.25,False,0.0249
21375,20260226,P01,M005,S3,PR03,423.5,414.0,6,17.2,42.33,False,0.0249
21376,20260226,P01,M006,S1,PR04,298.9,271.4,4,11.4,63.33,False,0.0598
21377,20260226,P01,M006,S2,PR02,342.8,336.7,6,10.4,55.99,False,0.0598
21378,20260226,P01,M006,S3,PR05,326.1,307.4,4,7.3,60.93,False,0.0598
21379,20260226,P01,M007,S1,PR05,462.9,422.4,9,10.5,28.97,False,0.0491
21380,20260226,P01,M007,S2,PR01,473.9,463.1,6,20.4,28.32,False,0.0491
21381,20260226,P01,M007,S3,PR05,457.2,401.0,8,22.5,28.84,False,0.0491
21382,20260226,P01,M008,S1,PR04,201.5,195.0,3,14.4,78.77,False,0.124
21383,20260226,P01,M008,S2,PR02,212.0,207.8,5,17.2,69.5,False,0.124
21384,20260226,P01,M008,S3,PR04,206.5,202.5,4,17.6,72.73,False,0.124
21385,20260226,P02,M009,S1,PR02,403.8,357.2,5,20.5,39.23,False,0.1207
21386,20260226,P02,M009,S2,PR04,408.1,401.4,7,8.2,40.39,False,0.1207
21387,20260226,P02,M009,S3,PR01,393.8,374.2,6,8.0,34.3,False,0.1207
21388,20260226,P02,M010,S1,PR02,704.0,661.1,16,22.9,27.91,False,0.1931
21389,20260226,P02,M010,S2,PR05,785.1,707.8,12,28.7,29.88,False,0.1931
21390,20260226,P02,M010,S3,PR02,797.7,758.0,16,3.1,28.35,False,0.1931
21391,20260226,P02,M011,S1,PR02,314.6,303.8,5,15.8,42.54,False,0.1027
21392,20260226,P02,M011,S2,PR03,321.7,303.9,7,7.5,44.98,False,0.1027
21393,20260226,P02,M011,S3,PR03,343.6,302.5,7,25.0,44.22,False,0.1027
21394,20260226,P02,M012,S1,PR02,192.9,169.0,2,26.9,51.81,False,0.0341
21395,20260226,P02,M012,S2,PR01,196.9,192.5,3,16.0,51.47,False,0.0341
21396,20260226,P02,M012,S3,PR03,190.0,171.7,2,9.9,49.03,False,0.0341
21397,20260226,P02,M013,S1,PR01,434.3,399.5,7,20.5,38.04,False,0.0933
21398,20260226,P02,M013,S2,PR04,439.2,407.0,5,30.1,40.42,False,0.0933
21399,20260226,P02,M013,S3,PR05,489.5,456.9,4,2.0,43.1,False,0.0933
21400,20260226,P02,M014,S1,PR04,297.7,258.6,3,31.7,56.47,False,0.0937
21401,20260226,P02,M014,S2,PR05,275.3,276.8,4,10.0,60.94,False,0.0937
21402,20260226,P02,M014,S3,PR02,285.5,277.0,6,6.5,58.51,False,0.0937
21403,20260226,P02,M015,S1,PR02,394.9,374.3,8,19.9,28.84,False,0.0605
21404,20260226,P02,M015,S2,PR04,447.3,432.8,6,3.6,32.34,False,0.0605
21405,20260226,P02,M015,S3,PR05,406.4,369.6,5,27.4,28.1,False,0.0605
21406,20260226,P02,M016,S1,PR01,165.2,150.3,3,29.8,69.23,False,0.0336
21407,20260226,P02,M016,S2,PR02,160.6,157.4,2,6.7,80.19,False,0.0336
21408,20260226,P02,M016,S3,PR04,179.1,164.6,3,23.1,77.36,False,0.0336
21409,20260226,P03,M017,S1,PR02,456.2,427.2,9,7.7,37.7,False,0.0581
21410,20260226,P03,M017,S2,PR01,508.1,451.3,7,28.0,35.96,False,0.0581
21411,20260226,P03,M017,S3,PR02,515.8,482.1,10,20.3,36.72,False,0.0581
21412,20260226,P03,M018,S1,PR01,606.6,581.0,13,1.5,27.64,False,0.0734
21413,20260226,P03,M018,S2,PR05,584.6,539.3,9,5.4,30.47,False,0.0734
21414,20260226,P03,M018,S3,PR04,606.8,564.7,5,2.0,31.41,False,0.0734
21415,20260226,P03,M019,S1,PR03,308.8,307.5,2,8.0,40.72,False,0.0376
21416,20260226,P03,M019,S2,PR04,324.2,317.2,4,9.9,44.14,False,0.0376
21417,20260226,P03,M019,S3,PR02,341.9,327.5,6,3.8,43.25,False,0.0376
21418,20260226,P03,M020,S1,PR05,222.9,217.1,3,16.3,43.32,False,0.0471
21419,20260226,P03,M020,S2,PR02,245.1,242.3,4,8.4,46.33,False,0.0471
21420,20260226,P03,M020,S3,PR04,221.6,207.1,3,8.1,46.39,False,0.0471
21421,20260226,P03,M021,S1,PR05,372.2,223.9,4,195.1,23.2,True,0.0261
21422,20260226,P03,M021,S2,PR01,348.7,321.4,3,15.7,43.15,False,0.02
21423,20260226,P03,M021,S3,PR01,371.7,348.3,3,3.1,39.3,False,0.02
21424,20260226,P03,M022,S1,PR05,331.7,332.0,3,13.0,67.76,False,0.0647
21425,20260226,P03,M022,S2,PR04,289.2,277.9,5,1.9,58.98,False,0.0647
21426,20260226,P03,M022,S3,PR03,309.4,293.8,3,8.2,60.47,False,0.0647
21427,20260226,P03,M023,S1,PR04,457.2,451.1,9,17.0,35.11,False,0.1489
21428,20260226,P03,M023,S2,PR05,504.6,365.1,8,120.4,24.39,True,0.1489
21429,20260226,P03,M023,S3,PR02,453.0,447.8,4,4.3,31.27,False,0.0522
21430,20260226,P03,M024,S1,PR04,161.6,147.1,2,27.8,67.48,False,0.0598
21431,20260226,P03,M024,S2,PR01,172.8,164.3,3,2.3,71.9,False,0.0598
21432,20260226,P03,M024,S3,PR03,172.1,167.0,3,20.1,61.33,False,0.0598
21433,20260226,P04,M025,S1,PR01,461.8,404.3,4,29.9,34.02,False,0.0935
21434,20260226,P04,M025,S2,PR02,444.6,428.1,6,2.5,37.24,False,0.0935
21435,20260226,P04,M025,S3,PR01,434.0,406.3,5,7.3,34.74,False,0.0935
21436,20260226,P04,M026,S1,PR03,750.9,744.9,7,17.2,25.96,False,0.0521
21437,20260226,P04,M026,S2,PR01,725.3,714.1,12,12.0,29.88,False,0.0521
21438,20260226,P04,M026,S3,PR05,680.3,622.4,7,26.4,24.97,False,0.0521
21439,20260226,P04,M027,S1,PR04,330.7,333.6,4,0.3,47.58,False,0.0327
21440,20260226,P04,M027,S2,PR05,314.0,288.7,5,3.4,44.87,False,0.0327
21441,20260226,P04,M027,S3,PR04,327.9,326.6,2,3.7,45.78,False,0.0327
21442,20260226,P04,M028,S1,PR02,204.5,204.0,3,0.5,47.67,False,0.1165
21443,20260226,P04,M028,S2,PR02,179.0,179.9,4,6.0,52.14,False,0.1165
21444,20260226,P04,M028,S3,PR04,189.9,188.7,2,13.0,51.26,False,0.1165
21445,20260226,P04,M029,S1,PR03,381.9,372.5,4,6.4,40.3,False,0.0467
21446,20260226,P04,M029,S2,PR04,402.1,372.6,7,3.4,43.94,False,0.0467
21447,20260226,P04,M029,S3,PR01,393.6,379.5,5,3.3,42.77,False,0.0467
21448,20260226,P04,M030,S1,PR05,288.4,282.3,3,9.5,59.45,False,0.0396
21449,20260226,P04,M030,S2,PR05,269.5,271.4,2,7.3,60.03,False,0.0396
21450,20260226,P04,M030,S3,PR05,256.4,240.9,3,28.3,49.92,False,0.0396
21451,20260226,P04,M031,S1,PR05,468.7,454.9,5,8.6,32.26,False,0.0739
21452,20260226,P04,M031,S2,PR02,482.1,446.7,9,13.9,33.91,False,0.0739
21453,20260226,P04,M031,S3,PR05,487.4,495.7,9,2.1,35.06,False,0.0739
21454,20260226,P04,M032,S1,PR02,199.8,184.8,3,9.8,69.98,False,0.0883
21455,20260226,P04,M032,S2,PR02,182.2,177.9,3,9.3,71.96,False,0.0883
21456,20260226,P04,M032,S3,PR02,199.0,187.1,3,6.5,72.62,False,0.0883
21457,20260226,P05,M033,S1,PR02,405.2,375.0,6,6.8,33.31,False,0.0613
21458,20260226,P05,M033,S2,PR04,445.3,403.5,8,23.6,33.1,False,0.0613
21459,20260226,P05,M033,S3,PR03,407.8,382.1,5,6.9,38.64,False,0.0613
21460,20260226,P05,M034,S1,PR05,647.7,620.2,12,30.3,23.59,False,0.1426
21461,20260226,P05,M034,S2,PR01,603.1,552.5,13,3.1,26.99,False,0.1426
21462,20260226,P05,M034,S3,PR03,581.0,569.4,13,4.4,26.59,False,0.1426
21463,20260226,P05,M035,S1,PR01,351.6,336.8,4,0.7,49.52,False,0.0356
21464,20260226,P05,M035,S2,PR03,378.1,340.2,3,14.7,42.1,False,0.0356
21465,20260226,P05,M035,S3,PR05,345.7,344.5,2,10.8,49.47,False,0.0356
21466,20260226,P05,M036,S1,PR05,203.7,193.6,4,3.1,49.81,False,0.0296
21467,20260226,P05,M036,S2,PR05,186.6,186.8,4,4.7,51.13,False,0.0296
21468,20260226,P05,M036,S3,PR04,186.5,167.3,2,16.2,52.26,False,0.0296
21469,20260226,P05,M037,S1,PR01,411.7,387.0,4,4.9,42.87,False,0.0301
21470,20260226,P05,M037,S2,PR03,419.6,413.0,7,13.5,40.72,False,0.0301
21471,20260226,P05,M037,S3,PR05,457.8,427.0,4,17.1,37.94,False,0.0301
21472,20260226,P05,M038,S1,PR04,271.2,262.2,4,16.2,52.27,False,0.0728
21473,20260226,P05,M038,S2,PR03,277.1,237.3,2,37.2,57.98,False,0.0728
21474,20260226,P05,M038,S3,PR04,307.3,298.9,4,2.3,59.53,False,0.0728
21475,20260226,P05,M039,S1,PR04,471.0,409.5,7,38.0,30.44,False,0.1277
21476,20260226,P05,M039,S2,PR02,475.6,434.2,8,10.1,29.12,False,0.1277
21477,20260226,P05,M039,S3,PR04,431.0,404.2,8,2.2,32.7,False,0.1277
21478,20260226,P05,M040,S1,PR05,155.8,159.2,1,1.2,76.82,False,0.0268
21479,20260226,P05,M040,S2,PR03,151.4,144.1,2,9.6,73.6,False,0.0268
21480,20260226,P05,M040,S3,PR05,164.6,162.6,2,8.2,78.51,False,0.0268
21481,20260227,P01,M001,S1,PR05,463.9,471.4,6,4.8,35.08,False,0.0681
21482,20260227,P01,M001,S2,PR02,447.2,411.3,8,5.8,38.75,False,0.0681
21483,20260227,P01,M001,S3,PR04,414.5,380.4,7,37.4,31.71,False,0.0681
21484,20260227,P01,M002,S1,PR03,718.4,693.2,13,22.0,23.62,False,0.0456
21485,20260227,P01,M002,S2,PR04,694.2,639.5,6,1.8,25.91,False,0.0456
21486,20260227,P01,M002,S3,PR05,708.6,613.5,6,60.8,19.94,False,0.0456
21487,20260227,P01,M003,S1,PR03,377.4,188.2,2,238.1,27.42,True,0.0961
21488,20260227,P01,M003,S2,PR05,372.5,353.3,7,4.6,45.57,False,0.0319
21489,20260227,P01,M003,S3,PR03,335.6,324.4,6,26.6,46.32,False,0.0319
21490,20260227,P01,M004,S1,PR04,198.6,172.5,2,33.4,49.6,False,0.087
21491,20260227,P01,M004,S2,PR03,207.8,207.8,4,2.5,48.2,False,0.087
21492,20260227,P01,M004,S3,PR03,190.2,176.6,3,28.6,50.79,False,0.087
21493,20260227,P01,M005,S1,PR05,472.5,440.3,8,10.1,44.24,False,0.0263
21494,20260227,P01,M005,S2,PR05,483.8,468.8,9,3.3,41.61,False,0.0263
21495,20260227,P01,M005,S3,PR02,422.3,384.2,6,20.2,39.47,False,0.0263
21496,20260227,P01,M006,S1,PR01,328.6,295.2,4,15.6,59.86,False,0.0613
21497,20260227,P01,M006,S2,PR02,299.9,275.4,2,9.9,56.73,False,0.0613
21498,20260227,P01,M006,S3,PR02,338.3,307.8,3,6.1,65.6,False,0.0613
21499,20260227,P01,M007,S1,PR05,523.9,462.5,8,22.4,28.88,False,0.0506
21500,20260227,P01,M007,S2,PR05,513.5,519.3,11,8.5,26.81,False,0.0506
21501,20260227,P01,M007,S3,PR04,475.8,440.5,7,23.6,29.92,False,0.0506
21502,20260227,P01,M008,S1,PR05,196.5,177.9,3,12.5,79.53,False,0.1282
21503,20260227,P01,M008,S2,PR04,191.9,194.5,3,1.9,80.48,False,0.1282
21504,20260227,P01,M008,S3,PR02,201.8,180.0,2,27.0,76.84,False,0.1282
21505,20260227,P02,M009,S1,PR05,456.4,410.0,6,21.5,35.85,False,0.1264
21506,20260227,P02,M009,S2,PR02,413.9,397.1,6,23.0,37.2,False,0.1264
21507,20260227,P02,M009,S3,PR03,399.2,371.0,8,7.8,38.21,False,0.1264
21508,20260227,P02,M010,S1,PR02,695.1,626.8,8,35.2,25.79,False,0.1985
21509,20260227,P02,M010,S2,PR01,790.0,772.7,14,8.1,29.61,False,0.1985
21510,20260227,P02,M010,S3,PR01,698.8,629.0,16,24.5,28.45,False,0.1985
21511,20260227,P02,M011,S1,PR05,325.4,331.3,6,2.1,43.92,False,0.1077
21512,20260227,P02,M011,S2,PR03,351.6,353.7,4,5.0,40.28,False,0.1077
21513,20260227,P02,M011,S3,PR05,305.8,279.8,4,3.7,43.14,False,0.1077
21514,20260227,P02,M012,S1,PR01,183.6,182.5,3,1.0,50.71,False,0.036
21515,20260227,P02,M012,S2,PR03,194.4,191.1,4,1.8,48.67,False,0.036
21516,20260227,P02,M012,S3,PR04,213.1,196.3,3,9.2,48.05,False,0.036
21517,20260227,P02,M013,S1,PR01,464.4,447.0,7,18.2,38.01,False,0.0972
21518,20260227,P02,M013,S2,PR02,459.1,443.6,8,0.7,36.83,False,0.0972
21519,20260227,P02,M013,S3,PR04,430.9,414.0,10,10.7,36.04,False,0.0972
21520,20260227,P02,M014,S1,PR01,273.5,257.0,3,9.9,63.98,False,0.0977
21521,20260227,P02,M014,S2,PR05,286.7,265.4,4,30.4,62.87,False,0.0977
21522,20260227,P02,M014,S3,PR04,302.6,297.7,6,16.4,64.74,False,0.0977
21523,20260227,P02,M015,S1,PR02,459.2,423.6,6,6.0,34.54,False,0.0661
21524,20260227,P02,M015,S2,PR03,410.3,398.0,3,1.2,32.43,False,0.0661
21525,20260227,P02,M015,S3,PR01,445.9,447.1,7,2.8,34.94,False,0.0661
21526,20260227,P02,M016,S1,PR04,166.5,149.9,2,18.4,75.68,False,0.0382
21527,20260227,P02,M016,S2,PR04,164.5,151.4,2,17.8,68.35,False,0.0382
21528,20260227,P02,M016,S3,PR01,169.9,165.3,2,12.7,73.69,False,0.0382
21529,20260227,P03,M017,S1,PR05,524.9,472.9,7,21.9,37.1,False,0.0607
21530,20260227,P03,M017,S2,PR02,500.5,449.2,8,20.6,32.69,False,0.0607
21531,20260227,P03,M017,S3,PR01,502.4,482.5,9,5.3,33.46,False,0.0607
21532,20260227,P03,M018,S1,PR05,626.2,617.3,14,18.8,27.22,False,0.0747
21533,20260227,P03,M018,S2,PR01,597.7,593.0,12,9.2,28.51,False,0.0747
21534,20260227,P03,M018,S3,PR04,602.8,546.4,6,7.9,27.28,False,0.0747
21535,20260227,P03,M019,S1,PR03,296.2,278.0,6,31.2,45.83,False,0.0421
21536,20260227,P03,M019,S2,PR04,345.2,333.7,6,4.8,43.72,False,0.0421
21537,20260227,P03,M019,S3,PR03,345.2,319.8,5,9.8,41.41,False,0.0421
21538,20260227,P03,M020,S1,PR05,223.9,218.6,5,23.4,44.03,False,0.0508
21539,20260227,P03,M020,S2,PR04,233.1,230.4,3,2.1,49.14,False,0.0508
21540,20260227,P03,M020,S3,PR03,218.8,208.6,2,8.9,47.76,False,0.0508
21541,20260227,P03,M021,S1,PR01,364.0,349.3,4,6.2,43.06,False,0.0249
